"SPECIES_NAME","ID_PLACE","year","count","effort_h"
"a",18,2010,9,2.42067836364731
"b",18,2010,4,2.86775428010151
"c",18,2010,5,4.18018804304302
"a",19,2010,6,5.06651574070565
"b",19,2010,5,1.62723409500904
"c",19,2010,7,4.75231646816246
"a",20,2010,4,1.48240771051496
"b",20,2010,6,1.06695260759443
"c",20,2010,4,1.94801364815794
"a",21,2010,8,4.30445060622878
"b",21,2010,1,5.26316367462277
"c",21,2010,4,2.83885145117529
"a",22,2010,3,2.71371493837796
"b",22,2010,3,1.2086012205109
"c",22,2010,4,1.91854150989093
"a",23,2010,4,3.64921616762877
"b",23,2010,4,1.2207633969374
"c",23,2010,2,5.45208090241067
"a",24,2010,4,5.23244281671941
"b",24,2010,4,4.8323288038373
"c",24,2010,7,5.62029860005714
"a",25,2010,9,1.52020538365468
"b",25,2010,4,5.3926618155092
"c",25,2010,8,1.90015013702214
"a",26,2010,4,1.96330285072327
"b",26,2010,4,1.57123685488477
"c",26,2010,0,2.80863884277642
"a",27,2010,2,3.41411638096906
"b",27,2010,2,1.02225269097835
"c",27,2010,2,1.96864009974524
"a",28,2010,2,1.47920694458298
"b",28,2010,2,3.52935232361779
"c",28,2010,4,4.26509524020366
"a",29,2010,6,1.02280658227392
"b",29,2010,6,3.58702779072337
"c",29,2010,5,1.63238161266781
"a",30,2010,4,3.02195403864607
"b",30,2010,2,5.22819387284108
"c",30,2010,7,1.41673747356981
"a",31,2010,3,4.25295678689145
"b",31,2010,5,2.19165581068955
"c",31,2010,1,1.21223424351774
"a",32,2010,4,4.88768740347587
"b",32,2010,8,4.51164602907375
"c",32,2010,2,2.14492224529386
"a",33,2010,8,4.07715677539818
"b",33,2010,3,5.59276064764708
"c",33,2010,4,5.25842206925154
"a",34,2010,7,4.43564342008904
"b",34,2010,1,3.22562687471509
"c",34,2010,5,2.82049368042499
"a",35,2010,5,4.27454610844143
"b",35,2010,5,5.41793453646824
"c",35,2010,3,2.44305706140585
"a",36,2010,4,3.34090342069976
"b",36,2010,5,2.09694036305882
"c",36,2010,4,1.77424134826288
"a",37,2010,4,1.16515251481906
"b",37,2010,8,2.80519966990687
"c",37,2010,12,4.59610337996855
"a",38,2010,6,1.20196706871502
"b",38,2010,3,3.875406362582
"c",38,2010,6,4.08157590217888
"a",39,2010,9,1.41238225880079
"b",39,2010,4,2.41785031883046
"c",39,2010,6,3.75568224256858
"a",40,2010,6,5.89493406610563
"b",40,2010,7,2.11041487194598
"c",40,2010,8,1.01155362580903
"a",41,2010,4,1.38375283940695
"b",41,2010,6,3.9448695667088
"c",41,2010,3,1.6861372385174
"a",42,2010,5,2.29900327185169
"b",42,2010,8,2.93283266504295
"c",42,2010,3,3.69649276160635
"a",43,2010,7,3.84506583586335
"b",43,2010,3,1.33458231249824
"c",43,2010,4,1.05094430875033
"a",44,2010,8,2.76359252072871
"b",44,2010,4,1.49905875581317
"c",44,2010,10,5.54662650823593
"a",45,2010,7,4.30749618820846
"b",45,2010,4,3.11952999117784
"c",45,2010,5,5.97013016953133
"a",46,2010,5,3.96894991421141
"b",46,2010,7,3.7659777412191
"c",46,2010,2,3.50006144633517
"a",47,2010,8,2.80127115687355
"b",47,2010,2,5.39352186280303
"c",47,2010,6,4.85994817595929
"a",48,2010,4,1.837326614419
"b",48,2010,4,1.41407002136111
"c",48,2010,6,2.15007436834276
"a",49,2010,2,2.54852133826353
"b",49,2010,8,4.65456956904382
"c",49,2010,6,1.68741224473342
"a",50,2010,2,3.72254368988797
"b",50,2010,7,4.84940415155143
"c",50,2010,7,5.97365386690944
"a",51,2010,3,3.31207823147997
"b",51,2010,6,3.30260424083099
"c",51,2010,4,4.59430993907154
"a",52,2010,7,1.17847912153229
"b",52,2010,5,2.29091968061402
"c",52,2010,6,4.1255689682439
"a",53,2010,5,1.35615291446447
"b",53,2010,4,2.20484095881693
"c",53,2010,7,4.74197315890342
"a",54,2010,6,5.62576865334995
"b",54,2010,1,3.38024137332104
"c",54,2010,6,5.58670287160203
"a",55,2010,4,2.01557628833689
"b",55,2010,4,1.67674654419534
"c",55,2010,5,5.29611550876871
"a",56,2010,9,5.42464047344401
"b",56,2010,4,2.8040207028389
"c",56,2010,7,4.98550523794256
"a",57,2010,1,2.56349635217339
"b",57,2010,5,5.10522225429304
"c",57,2010,6,1.12030093581416
"a",58,2010,3,1.49171636230312
"b",58,2010,9,1.89063505758531
"c",58,2010,2,5.96746671036817
"a",59,2010,2,3.87941138492897
"b",59,2010,5,4.27852856600657
"c",59,2010,4,2.59689808962867
"a",60,2010,5,2.82198487804271
"b",60,2010,5,4.38110434706323
"c",60,2010,8,1.69871600251645
"a",61,2010,4,4.95098131732084
"b",61,2010,5,2.64402803871781
"c",61,2010,6,3.76390730519779
"a",62,2010,3,1.14355108491145
"b",62,2010,2,2.58747447654605
"c",62,2010,8,1.5708860757295
"a",63,2010,8,2.00549996132031
"b",63,2010,6,5.4756316114217
"c",63,2010,5,2.00841560983099
"a",64,2010,4,5.89458488300443
"b",64,2010,5,3.29680652613752
"c",64,2010,6,3.06586807384156
"a",65,2010,3,2.3415778754279
"b",65,2010,2,3.60077978600748
"c",65,2010,6,3.77295096195303
"a",66,2010,11,1.6895323714707
"b",66,2010,5,2.72420624177903
"c",66,2010,3,1.88699572603218
"a",67,2010,9,1.14289320912212
"b",67,2010,5,1.48172301147133
"c",67,2010,9,1.59675895259716
"a",68,2010,5,5.14776371326298
"b",68,2010,9,3.46201855130494
"c",68,2010,6,5.33799515594728
"a",69,2010,7,5.98435853165574
"b",69,2010,5,2.81552791967988
"c",69,2010,6,3.7527470048517
"a",70,2010,0,5.29502080543898
"b",70,2010,8,5.36908082221635
"c",70,2010,4,1.68029247340746
"a",71,2010,1,3.6151883834973
"b",71,2010,4,1.47547053429298
"c",71,2010,4,3.92635094723664
"a",72,2010,8,4.26622138731182
"b",72,2010,3,4.49871073034592
"c",72,2010,5,1.73424997855909
"a",73,2010,7,3.95085577992722
"b",73,2010,2,3.99876056029461
"c",73,2010,3,3.28642046335153
"a",74,2010,5,5.21322903130203
"b",74,2010,7,5.13559247041121
"c",74,2010,5,1.94710874604061
"a",75,2010,6,1.63780099968426
"b",75,2010,6,4.2620060571935
"c",75,2010,7,5.71278667217121
"a",76,2010,7,4.42527646804228
"b",76,2010,6,5.07948486623354
"c",76,2010,1,1.60839385492727
"a",77,2010,0,3.51111741992645
"b",77,2010,2,4.58889785595238
"c",77,2010,8,1.96189541043714
"a",78,2010,4,2.38399928575382
"b",78,2010,5,1.07279920391738
"c",78,2010,2,3.7737958158832
"a",79,2010,3,1.31856300774962
"b",79,2010,8,5.27939699497074
"c",79,2010,4,1.72962859761901
"a",80,2010,2,5.93090874631889
"b",80,2010,4,2.09485702007078
"c",80,2010,7,3.36078822053969
"a",81,2010,4,3.43955657584593
"b",81,2010,5,4.54936308227479
"c",81,2010,2,4.13400786020793
"a",82,2010,2,4.16292851930484
"b",82,2010,6,1.77710443874821
"c",82,2010,8,3.67229718272574
"a",83,2010,4,5.65275519527495
"b",83,2010,8,4.44984051655047
"c",83,2010,8,5.34873305028304
"a",84,2010,6,2.15565177518874
"b",84,2010,7,5.12972779013216
"c",84,2010,6,2.08013507677242
"a",85,2010,5,3.75699501507916
"b",85,2010,6,2.51306821149774
"c",85,2010,6,2.83098756475374
"a",86,2010,1,2.48191132349893
"b",86,2010,8,1.04382002050988
"c",86,2010,11,3.55596663919277
"a",87,2010,6,1.99088147981092
"b",87,2010,9,4.04093137499876
"c",87,2010,5,1.02252613194287
"a",88,2010,5,5.39864760148339
"b",88,2010,5,4.41154955909587
"c",88,2010,5,1.79975806176662
"a",89,2010,5,4.06536671589129
"b",89,2010,5,2.92145864595659
"c",89,2010,4,3.74066142388619
"a",90,2010,4,4.43443354708143
"b",90,2010,7,1.57559205801226
"c",90,2010,4,1.577574983472
"a",91,2010,4,5.19936756952666
"b",91,2010,2,1.48649213742465
"c",91,2010,5,1.66056572482921
"a",92,2010,4,1.15588485635817
"b",92,2010,2,1.49706222838722
"c",92,2010,3,3.16044340631925
"a",93,2010,2,4.29852741793729
"b",93,2010,6,5.76573652820662
"c",93,2010,7,4.89000850147568
"a",94,2010,4,5.1955788701307
"b",94,2010,3,3.35989045235328
"c",94,2010,2,5.57727752393112
"a",95,2010,5,3.09165086154826
"b",95,2010,7,3.77525148587301
"c",95,2010,4,1.56836552685127
"a",96,2010,5,3.28265084791929
"b",96,2010,4,5.32563585112803
"c",96,2010,4,5.06168560497463
"a",97,2010,5,2.95052971481346
"b",97,2010,5,5.09657825599425
"c",97,2010,2,1.89228412718512
"a",98,2010,6,4.04763391846791
"b",98,2010,4,4.39619699399918
"c",98,2010,6,4.07582622626796
"a",99,2010,2,4.22090578381903
"b",99,2010,6,3.21303083468229
"c",99,2010,3,5.86832604976371
"a",100,2010,8,2.48602480418049
"b",100,2010,3,5.79207556811161
"c",100,2010,1,1.04578251275234
"a",1,2011,3,1.37252122769132
"b",1,2011,4,3.11362718953751
"c",1,2011,5,1.30932792229578
"a",2,2011,6,4.03609512047842
"b",2,2011,5,1.86811876390129
"c",2,2011,6,3.00774894328788
"a",3,2011,5,2.78432309767231
"b",3,2011,10,4.06271694716997
"c",3,2011,4,4.2189828180708
"a",4,2011,7,4.96174818626605
"b",4,2011,7,1.38097018375993
"c",4,2011,8,4.60507619567215
"a",5,2011,5,1.8429105905816
"b",5,2011,4,5.09621586906724
"c",5,2011,6,2.45035119610839
"a",6,2011,6,5.48233122122474
"b",6,2011,4,3.31552505167201
"c",6,2011,6,4.07833514176309
"a",7,2011,4,5.68695723568089
"b",7,2011,1,1.22961421986111
"c",7,2011,6,2.00370019674301
"a",8,2011,3,5.70114767900668
"b",8,2011,3,2.18236073525622
"c",8,2011,5,3.28769064880908
"a",9,2011,6,5.35484241112135
"b",9,2011,3,3.41897648316808
"c",9,2011,6,5.64768076431938
"a",10,2011,4,5.85289718373679
"b",10,2011,6,1.20000412710942
"c",10,2011,5,2.112985170912
"a",11,2011,9,2.66988853365183
"b",11,2011,7,4.48067392478697
"c",11,2011,4,4.65520947962068
"a",12,2011,5,5.66147628496401
"b",12,2011,6,4.32285083830357
"c",12,2011,8,3.6791471382603
"a",13,2011,4,2.61239755339921
"b",13,2011,3,2.23412845656276
"c",13,2011,2,3.40303997532465
"a",14,2011,4,2.54820535797626
"b",14,2011,5,1.23427574895322
"c",14,2011,4,1.46376471524127
"a",15,2011,6,3.61552891228348
"b",15,2011,3,3.35977774020284
"c",15,2011,3,5.80722674052231
"a",16,2011,5,4.05267544928938
"b",16,2011,7,2.38835851917975
"c",16,2011,3,3.20729952096008
"a",17,2011,3,3.92724740924314
"b",17,2011,6,3.21155012142844
"c",17,2011,7,1.24800640414469
"a",18,2011,5,1.70777718094178
"b",18,2011,1,1.61262267408893
"c",18,2011,3,2.91874384414405
"a",19,2011,5,2.16917870473117
"b",19,2011,6,1.85538831655867
"c",19,2011,6,4.62329123890959
"a",20,2011,1,2.28419808461331
"b",20,2011,2,4.84256369783543
"c",20,2011,5,4.74279757146724
"a",21,2011,4,4.9380564482417
"b",21,2011,6,5.69393944367766
"c",21,2011,10,2.43406443996355
"a",22,2011,3,1.11490016011521
"b",22,2011,4,1.56204495718703
"c",22,2011,3,1.84614336839877
"a",23,2011,3,2.62899939576164
"b",23,2011,1,5.54521395964548
"c",23,2011,1,1.56834889110178
"a",24,2011,9,3.1958942420315
"b",24,2011,5,2.77590371808037
"c",24,2011,4,3.16593994642608
"a",25,2011,5,4.92038210877217
"b",25,2011,6,4.01353296148591
"c",25,2011,4,5.61921182461083
"a",26,2011,8,1.47316445503384
"b",26,2011,6,4.11465011211112
"c",26,2011,2,3.02450891723856
"a",27,2011,3,5.5025047659874
"b",27,2011,3,3.00126204639673
"c",27,2011,1,4.38718976010568
"a",28,2011,4,1.99252696265467
"b",28,2011,5,4.97441351087764
"c",28,2011,8,2.39133413438685
"a",29,2011,5,3.6825577497948
"b",29,2011,4,5.13028746959753
"c",29,2011,6,1.83563928492367
"a",30,2011,7,4.96490089828148
"b",30,2011,9,3.17108776443638
"c",30,2011,3,5.71072055515833
"a",31,2011,2,1.5164525588043
"b",31,2011,2,3.61623959173448
"c",31,2011,3,1.07229764014482
"a",32,2011,4,5.0411176008638
"b",32,2011,4,1.33882010378875
"c",32,2011,4,5.64794421102852
"a",33,2011,4,5.67553002061322
"b",33,2011,3,4.46253002760932
"c",33,2011,6,4.3104068483226
"a",34,2011,7,1.64343952923082
"b",34,2011,12,3.3799721035175
"c",34,2011,6,2.41970018157735
"a",35,2011,3,2.40285382280126
"b",35,2011,3,1.75513722025789
"c",35,2011,7,4.55455936165527
"a",36,2011,3,1.55400872137398
"b",36,2011,6,5.22066480969079
"c",36,2011,5,3.97540655592456
"a",37,2011,5,3.68395157181658
"b",37,2011,6,2.22016797191463
"c",37,2011,6,1.05647170590237
"a",38,2011,8,5.6035488776397
"b",38,2011,7,2.73073084559292
"c",38,2011,8,3.50356825068593
"a",39,2011,6,3.66502596437931
"b",39,2011,7,4.53565209778026
"c",39,2011,5,2.76408615196124
"a",40,2011,6,1.34478358225897
"b",40,2011,3,2.33876193431206
"c",40,2011,6,1.15445806784555
"a",41,2011,3,5.18172041769139
"b",41,2011,5,3.56855627405457
"c",41,2011,9,3.32074768980965
"a",42,2011,5,3.35857759020291
"b",42,2011,7,1.94706564908847
"c",42,2011,6,4.13230353756808
"a",43,2011,2,5.13802949013188
"b",43,2011,4,2.43186229863204
"c",43,2011,7,4.99876644136384
"a",44,2011,3,3.01808887068182
"b",44,2011,5,3.34495318611152
"c",44,2011,4,4.224675640231
"a",45,2011,7,2.1878416093532
"b",45,2011,6,3.13232841109857
"c",45,2011,0,3.33450509142131
"a",46,2011,3,5.37490028445609
"b",46,2011,9,1.41539712925442
"c",46,2011,9,2.38588270870969
"a",47,2011,9,4.84310273686424
"b",47,2011,2,2.54755022842437
"c",47,2011,7,5.24097392242402
"a",48,2011,4,1.05673064035363
"b",48,2011,4,2.89936355571263
"c",48,2011,5,5.81158937327564
"a",49,2011,4,5.15084880194627
"b",49,2011,7,2.34641017415561
"c",49,2011,6,1.48576643690467
"a",50,2011,7,1.12768563698046
"b",50,2011,4,3.36421373323537
"c",50,2011,6,3.61817679856904
"a",51,2011,5,5.3603613646701
"b",51,2011,6,1.92320603784174
"c",51,2011,6,3.03061170876026
"a",52,2011,7,4.50379178067669
"b",52,2011,7,3.44244707864709
"c",52,2011,5,3.51778187346645
"a",53,2011,5,4.58064182219096
"b",53,2011,5,5.16714791441336
"c",53,2011,3,2.6477904911153
"a",54,2011,1,5.58954387577251
"b",54,2011,6,1.30239553190768
"c",54,2011,5,3.85330736078322
"a",55,2011,12,5.1971223114524
"b",55,2011,2,2.4961280382704
"c",55,2011,5,1.51642438513227
"a",56,2011,2,3.47934450511821
"b",56,2011,7,1.75106836738996
"c",56,2011,5,4.76484584179707
"a",57,2011,3,2.91222895751707
"b",57,2011,4,2.33908503572457
"c",57,2011,4,2.47834625211544
"a",58,2011,7,1.58552548172884
"b",58,2011,4,5.95607070974074
"c",58,2011,3,5.44481169339269
"a",59,2011,10,4.7681810662616
"b",59,2011,3,1.86624084156938
"c",59,2011,8,4.51956355967559
"a",60,2011,4,4.96189565537497
"b",60,2011,7,3.22587996977381
"c",60,2011,5,5.96563568012789
"a",61,2011,2,1.19772182567976
"b",61,2011,8,4.93964088405482
"c",61,2011,5,5.98654189636
"a",62,2011,4,5.22648519044742
"b",62,2011,4,2.07069626566954
"c",62,2011,5,5.77580206235871
"a",63,2011,7,2.45647333469242
"b",63,2011,4,3.7996935043484
"c",63,2011,5,2.99525829404593
"a",64,2011,5,1.1487062626984
"b",64,2011,8,2.11701996298507
"c",64,2011,2,4.84772688499652
"a",65,2011,7,1.58081638650037
"b",65,2011,1,3.28492073947564
"c",65,2011,4,3.11371488519944
"a",66,2011,3,1.62338654301129
"b",66,2011,3,1.29321838403121
"c",66,2011,9,3.75509903440252
"a",67,2011,5,3.87081455695443
"b",67,2011,4,4.55170005233958
"c",67,2011,8,5.66942170751281
"a",68,2011,7,3.29987238766626
"b",68,2011,7,2.69065185356885
"c",68,2011,5,3.05388132715598
"a",69,2011,6,3.44014280266128
"b",69,2011,5,2.7537252639886
"c",69,2011,6,2.28993871156126
"a",70,2011,5,4.23274505790323
"b",70,2011,3,3.79806536855176
"c",70,2011,1,3.71046695066616
"a",71,2011,8,3.37781602190807
"b",71,2011,1,1.13152105966583
"c",71,2011,3,2.17612445843406
"a",72,2011,5,3.16987845837139
"b",72,2011,6,5.3029359227512
"c",72,2011,7,2.1634576972574
"a",73,2011,5,3.46745083015412
"b",73,2011,8,5.08809677232057
"c",73,2011,4,3.66638692817651
"a",74,2011,4,1.21174623863772
"b",74,2011,4,5.53330429154448
"c",74,2011,7,2.08755788765848
"a",75,2011,11,3.85261293058284
"b",75,2011,2,5.89119891426526
"c",75,2011,3,2.17106344667263
"a",76,2011,3,1.98862959537655
"b",76,2011,6,4.06212990777567
"c",76,2011,5,1.25086783338338
"a",77,2011,6,1.89836730156094
"b",77,2011,7,4.18165936507285
"c",77,2011,5,1.78473488218151
"a",78,2011,4,2.25354912364855
"b",78,2011,4,3.71420467994176
"c",78,2011,4,1.64414495369419
"a",79,2011,5,3.1274758130312
"b",79,2011,8,5.15252487640828
"c",79,2011,4,4.89023325638846
"a",80,2011,8,2.42671004170552
"b",80,2011,4,3.65258555416949
"c",80,2011,7,4.01501677604392
"a",81,2011,4,4.08273996342905
"b",81,2011,9,2.84253514627926
"c",81,2011,5,1.7370614958927
"a",82,2011,5,5.16746792499907
"b",82,2011,6,1.12314323568717
"c",82,2011,6,1.46852957922965
"a",83,2011,9,4.01667729858309
"b",83,2011,7,2.8836612359155
"c",83,2011,3,2.4242079469841
"a",84,2011,9,3.35976457013749
"b",84,2011,6,5.60943496553227
"c",84,2011,4,4.3389651007019
"a",85,2011,3,3.83787589869462
"b",85,2011,8,5.89100124919787
"c",85,2011,6,1.66314280848019
"a",86,2011,8,4.90511208330281
"b",86,2011,2,3.0626932347659
"c",86,2011,8,2.01793883019127
"a",87,2011,6,4.35863718995824
"b",87,2011,4,1.20782058825716
"c",87,2011,13,3.08375222166069
"a",88,2011,7,1.6278217304498
"b",88,2011,5,2.65796955116093
"c",88,2011,3,5.33507373207249
"a",89,2011,5,2.90806336584501
"b",89,2011,5,1.91875718790106
"c",89,2011,8,3.0905300672166
"a",90,2011,4,5.98372464557178
"b",90,2011,5,5.56041640718468
"c",90,2011,3,2.96448096656241
"a",91,2011,2,3.88461608113721
"b",91,2011,7,2.64213362731971
"c",91,2011,4,2.82340649771504
"a",92,2011,4,2.13511910662055
"b",92,2011,6,5.13489982951432
"c",92,2011,3,3.83753679832444
"a",93,2011,5,3.7491663408
"b",93,2011,2,5.17491622967646
"c",93,2011,4,4.79226558841765
"a",94,2011,2,3.6990859140642
"b",94,2011,2,2.31592882331461
"c",94,2011,9,3.31834616861306
"a",95,2011,5,4.2489177363459
"b",95,2011,3,2.56880953232758
"c",95,2011,7,5.66285638161935
"a",96,2011,6,2.51492657023482
"b",96,2011,5,1.20182801526971
"c",96,2011,4,2.66474225232378
"a",97,2011,4,2.80324215907604
"b",97,2011,3,2.47558631026186
"c",97,2011,4,4.73723145574331
"a",98,2011,6,1.83388267434202
"b",98,2011,4,1.75013670721091
"c",98,2011,7,1.33905944321305
"a",99,2011,2,4.86446864227764
"b",99,2011,4,5.78063158108853
"c",99,2011,4,5.35144839808345
"a",100,2011,1,5.06207739142701
"b",100,2011,4,1.78575853724033
"c",100,2011,4,2.49118221714161
"a",1,2012,4,3.17244608793408
"b",1,2012,5,3.41365874651819
"c",1,2012,8,2.75986376823857
"a",2,2012,5,2.31445543374866
"b",2,2012,8,2.91857815836556
"c",2,2012,3,5.50122324284166
"a",3,2012,4,1.38214185391553
"b",3,2012,11,1.81043440150097
"c",3,2012,9,5.996732379077
"a",4,2012,4,1.79953927081078
"b",4,2012,4,2.15307468688115
"c",4,2012,6,1.52037049201317
"a",5,2012,3,3.74766305927187
"b",5,2012,4,5.54076300142333
"c",5,2012,4,2.71490753302351
"a",6,2012,9,3.36796592129394
"b",6,2012,9,4.91227982239798
"c",6,2012,4,2.742160867434
"a",7,2012,5,1.2299308788497
"b",7,2012,7,4.64791789907031
"c",7,2012,7,4.20028184680268
"a",8,2012,9,1.58508741320111
"b",8,2012,5,3.97761839348823
"c",8,2012,6,1.53466181387194
"a",9,2012,2,3.11648463620804
"b",9,2012,4,5.05958982999437
"c",9,2012,5,4.90921683283523
"a",10,2012,5,1.12577468180098
"b",10,2012,6,2.82932763709687
"c",10,2012,3,2.17070442531258
"a",11,2012,4,1.19434648449533
"b",11,2012,8,1.21137569448911
"c",11,2012,5,5.30503363488242
"a",12,2012,5,2.68512061587535
"b",12,2012,4,4.80058897542767
"c",12,2012,2,2.07722242712043
"a",13,2012,3,4.13031975645572
"b",13,2012,7,4.74476074473932
"c",13,2012,6,3.47845509904437
"a",14,2012,3,3.62419978156686
"b",14,2012,4,2.23030577437021
"c",14,2012,5,1.4152325366158
"a",15,2012,8,3.92998383170925
"b",15,2012,2,4.05736139765941
"c",15,2012,4,5.24078032490797
"a",16,2012,7,5.00420687044971
"b",16,2012,5,2.36240286519751
"c",16,2012,10,3.8750199615024
"a",17,2012,7,1.71946595562622
"b",17,2012,3,2.31970463437028
"c",17,2012,9,4.15775782451965
"a",18,2012,5,3.49652565573342
"b",18,2012,2,4.58189767110161
"c",18,2012,9,5.72428924054839
"a",19,2012,6,4.59159218962304
"b",19,2012,10,3.54142117337324
"c",19,2012,5,1.15725355711766
"a",20,2012,5,4.2342085801065
"b",20,2012,3,3.9546801012475
"c",20,2012,9,1.68314295262098
"a",21,2012,8,3.57490596151911
"b",21,2012,9,5.93233966990374
"c",21,2012,5,1.21239695022814
"a",22,2012,3,1.56035749148577
"b",22,2012,5,5.66802777955309
"c",22,2012,4,5.19435292365961
"a",23,2012,2,1.63984949490987
"b",23,2012,5,4.12727741664276
"c",23,2012,3,3.4155590555165
"a",24,2012,6,4.61741575179622
"b",24,2012,4,2.15583833656274
"c",24,2012,9,2.47434030543081
"a",25,2012,6,4.26110314927064
"b",25,2012,3,3.63350639259443
"c",25,2012,7,3.11750791175291
"a",26,2012,6,5.98431381303817
"b",26,2012,6,3.63217592262663
"c",26,2012,2,3.99999589798972
"a",27,2012,2,5.4161366019398
"b",27,2012,6,2.35396377299912
"c",27,2012,9,1.95908681862056
"a",28,2012,3,3.42887827334926
"b",28,2012,6,5.77918496238999
"c",28,2012,9,3.81851306557655
"a",29,2012,4,2.48261347552761
"b",29,2012,3,5.7023645893205
"c",29,2012,5,1.6846468441654
"a",30,2012,2,3.01110220514238
"b",30,2012,4,5.85640082857572
"c",30,2012,0,3.45599525864236
"a",31,2012,2,4.0010563286487
"b",31,2012,10,5.21600651694462
"c",31,2012,7,1.462073716335
"a",32,2012,4,5.40148313879035
"b",32,2012,3,5.29534172755666
"c",32,2012,3,3.10863871616311
"a",33,2012,4,1.41965022101067
"b",33,2012,6,5.39823317225091
"c",33,2012,8,1.32871816074476
"a",34,2012,6,2.59995564143173
"b",34,2012,4,4.7634822097607
"c",34,2012,6,4.63002636120655
"a",35,2012,3,2.84290335397236
"b",35,2012,6,3.74082022369839
"c",35,2012,4,3.77598206768744
"a",36,2012,4,1.07351420354098
"b",36,2012,6,1.14002751093358
"c",36,2012,4,2.80456466041505
"a",37,2012,2,4.18081364617683
"b",37,2012,4,2.23877021367662
"c",37,2012,3,4.21207143017091
"a",38,2012,4,1.71508635301143
"b",38,2012,3,3.26669266005047
"c",38,2012,3,4.24746280442923
"a",39,2012,4,1.04055322497152
"b",39,2012,4,1.18475102842785
"c",39,2012,9,3.14026968926191
"a",40,2012,7,2.71808061888441
"b",40,2012,6,1.29642003821209
"c",40,2012,5,3.25478798616678
"a",41,2012,1,5.7810758149717
"b",41,2012,9,5.08681080327369
"c",41,2012,6,3.83803129801527
"a",42,2012,3,3.19510646071285
"b",42,2012,2,3.87494983524084
"c",42,2012,6,5.6650403435342
"a",43,2012,4,3.5008864083793
"b",43,2012,3,2.45310861989856
"c",43,2012,4,4.15794011694379
"a",44,2012,8,2.19050222099759
"b",44,2012,7,1.44233489083126
"c",44,2012,10,1.57818530243821
"a",45,2012,4,1.70498340879567
"b",45,2012,2,3.92154189315625
"c",45,2012,6,1.99229506915435
"a",46,2012,6,4.84731881087646
"b",46,2012,7,4.79259917070158
"c",46,2012,2,4.95827864529565
"a",47,2012,4,2.78574272198603
"b",47,2012,3,5.15892223245464
"c",47,2012,6,3.79958732309751
"a",48,2012,2,1.96501426072791
"b",48,2012,1,5.14926799712703
"c",48,2012,3,2.66858434909955
"a",49,2012,3,1.07945218356326
"b",49,2012,6,3.43297891574912
"c",49,2012,5,4.14208528958261
"a",50,2012,4,1.65041670692153
"b",50,2012,8,4.65802091313526
"c",50,2012,2,5.18140633264557
"a",51,2012,1,5.34717066702433
"b",51,2012,3,2.46067125024274
"c",51,2012,3,1.68054843810387
"a",52,2012,4,5.37683294876479
"b",52,2012,4,5.96698891860433
"c",52,2012,6,2.90854766406119
"a",53,2012,3,2.15061473567039
"b",53,2012,2,5.72163864877075
"c",53,2012,8,5.37890664907172
"a",54,2012,5,2.30665430566296
"b",54,2012,3,4.83045111899264
"c",54,2012,7,4.73568710288964
"a",55,2012,9,3.21825333079323
"b",55,2012,5,3.98355001374148
"c",55,2012,7,1.63826792291366
"a",56,2012,1,2.31583865033463
"b",56,2012,3,4.90830384800211
"c",56,2012,3,5.07598236808553
"a",57,2012,7,3.28722108528018
"b",57,2012,4,4.61098947236314
"c",57,2012,9,4.14645864767954
"a",58,2012,5,3.37891974742524
"b",58,2012,3,5.86628763377666
"c",58,2012,7,4.53526780614629
"a",59,2012,5,2.77313305903226
"b",59,2012,5,3.18330992618576
"c",59,2012,1,5.83668171335012
"a",60,2012,6,2.17352236644365
"b",60,2012,4,2.53232732322067
"c",60,2012,3,1.56713775382377
"a",61,2012,6,5.43187654833309
"b",61,2012,6,5.21150120324455
"c",61,2012,5,1.64601394231431
"a",62,2012,4,1.19242332549766
"b",62,2012,2,3.40240648621693
"c",62,2012,7,2.27518148743547
"a",63,2012,11,2.02966353064403
"b",63,2012,10,3.73495783330873
"c",63,2012,3,2.27595172380097
"a",64,2012,5,5.26127272774465
"b",64,2012,10,1.24045600905083
"c",64,2012,7,5.64604301378131
"a",65,2012,3,3.63395225862041
"b",65,2012,10,3.86040150444023
"c",65,2012,3,4.51014966261573
"a",66,2012,4,4.91238298732787
"b",66,2012,5,1.02378391567618
"c",66,2012,3,5.05702103045769
"a",67,2012,6,4.70624777278863
"b",67,2012,9,5.31506874971092
"c",67,2012,3,4.55208197026514
"a",68,2012,4,5.97386392438784
"b",68,2012,4,2.40012701041996
"c",68,2012,3,5.22024981817231
"a",69,2012,3,2.05526503291912
"b",69,2012,4,3.99411359825172
"c",69,2012,3,5.65311358915642
"a",70,2012,8,3.88744310848415
"b",70,2012,5,4.22131483466364
"c",70,2012,8,5.41960857133381
"a",71,2012,4,1.80763524980284
"b",71,2012,6,5.90117146284319
"c",71,2012,8,3.65687687555328
"a",72,2012,7,2.5821072331164
"b",72,2012,7,4.31106721539982
"c",72,2012,8,4.79144118982367
"a",73,2012,6,3.0957118878141
"b",73,2012,3,1.606127375504
"c",73,2012,9,5.79279419989325
"a",74,2012,5,2.73788279178552
"b",74,2012,5,3.56395138334483
"c",74,2012,3,2.54095930512995
"a",75,2012,5,3.63194918166846
"b",75,2012,2,4.41773057123646
"c",75,2012,4,5.12227185326628
"a",76,2012,1,3.61445579119027
"b",76,2012,5,5.70923931803554
